om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
7246,2007,07,18,2007-07-18,17:35:00,3,CO,8,43,52.0,0,0,0.0,0.0,38.29,-104.51,0.0,0.0,0,0,0,0,0,101,0,0,0,MG
9358,2007,07,22,2007-07-22,18:40:00,3,CO,8,54,57.0,0,0,0.001,0.0,39.08,-108.55,0.0,0.0,0,0,0,0,0,77,0,0,0,MG
9704,2007,07,22,2007-07-22,19:54:00,3,CO,8,57,55.0,0,0,0.0,0.0,39.08,-108.55,0.0,0.0,0,0,0,0,0,77,0,0,0,MG
10422,2007,07,23,2007-07-23,21:03:00,3,CO,8,63,50.0,0,0,0.0,0.0,39.08,-108.55,0.0,0.0,0,0,0,0,0,77,0,0,0,MG
2573,2007,07,03,2007-07-03,17:57:00,3,CO,8,14,52.0,0,0,0.0,0.0,38.82,-102.26,0.0,0.0,0,0,0,0,0,17,0,0,0,EG
2574,2007,07,03,2007-07-03,18:05:00,3,CO,8,15,76.0,0,0,0.0,0.0,38.82,-102.35,0.0,0.0,0,0,0,0,0,17,0,0,0,MG
2575,2007,07,03,2007-07-03,19:03:00,3,CO,8,16,52.0,0,0,0.0,0.0,40.12,-102.18,0.0,0.0,0,0,0,0,0,125,0,0,0,EG
8676,2007,07,03,2007-07-03,20:40:00,3,CO,8,50,56.0,0,0,0.0,0.0,38.05,-103.52,0.0,0.0,0,0,0,0,0,89,0,0,0,MG
8677,2007,07,03,2007-07-03,20:43:00,3,CO,8,51,52.0,0,0,0.0,0.0,38.11,-103.51,0.0,0.0,0,0,0,0,0,89,0,0,0,EG
8678,2007,07,03,2007-07-03,22:03:00,3,CO,8,52,53.0,0,0,0.0,0.0,38.07,-102.68,0.0,0.0,0,0,0,0,0,99,0,0,0,MG
8679,2007,07,03,2007-07-03,22:20:00,3,CO,8,53,52.0,0,0,0.0,0.0,38.15,-102.72,0.0,0.0,0,0,0,0,0,99,0,0,0,EG
7432,2007,07,04,2007-07-04,17:49:00,3,CO,8,45,51.0,0,0,0.0,0.0,37.3,-108.63,0.0,0.0,0,0,0,0,0,83,0,0,0,MG
7552,2007,07,05,2007-07-05,00:23:00,3,CO,8,46,51.0,0,0,0.0,0.0,40.78,-108.89,40.74,-108.83,0,0,0,0,0,81,0,0,0,MG
2788,2007,07,08,2007-07-08,19:40:00,3,CO,8,17,54.0,0,0,0.0,0.0,38.82,-102.35,0.0,0.0,0,0,0,0,0,17,0,0,0,EG
2789,2007,07,08,2007-07-08,20:10:00,3,CO,8,18,50.0,0,0,0.0,0.0,38.82,-102.35,0.0,0.0,0,0,0,0,0,17,0,0,0,EG
9925,2007,08,11,2007-08-11,23:38:00,3,CO,8,62,61.0,0,0,0.03,0.0,38.53,-104.62,0.0,0.0,0,0,0,0,0,41,0,0,0,EG
6809,2007,08,22,2007-08-22,19:40:00,3,CO,8,42,52.0,0,0,0.0,0.0,39.13,-103.47,0.0,0.0,0,0,0,0,0,73,0,0,0,EG
10597,2007,08,23,2007-08-23,18:05:00,3,CO,8,66,70.0,0,0,0.0,0.0,38.83,-104.38,0.0,0.0,0,0,0,0,0,41,0,0,0,EG
10598,2007,08,23,2007-08-23,18:15:00,3,CO,8,67,71.0,0,0,0.0,0.0,37.3,-102.18,0.0,0.0,0,0,0,0,0,9,0,0,0,MG
10599,2007,08,23,2007-08-23,19:00:00,3,CO,8,68,52.0,0,0,0.0,0.0,38.13,-104.02,0.0,0.0,0,0,0,0,0,89,0,0,0,EG
11080,2007,08,23,2007-08-23,19:12:00,3,CO,8,69,50.0,0,0,0.0,0.0,38.31,-104.75,0.0,0.0,0,0,0,0,0,101,0,0,0,EG
11081,2007,08,23,2007-08-23,19:35:00,3,CO,8,70,52.0,0,0,0.0,0.0,38.27,-104.61,0.0,0.0,0,0,0,0,0,101,0,0,0,MG
4695,2007,08,06,2007-08-06,04:15:00,3,CO,8,28,56.0,0,0,0.0,0.0,39.76,-102.74,0.0,0.0,0,0,0,0,0,125,0,0,0,EG
9905,2007,08,06,2007-08-06,17:04:00,3,CO,8,58,59.0,0,0,0.0,0.0,38.98,-104.87,0.0,0.0,0,0,0,0,0,41,0,0,0,MG
9906,2007,08,06,2007-08-06,18:08:00,3,CO,8,59,61.0,0,0,0.0,0.0,38.4,-104.8,0.0,0.0,0,0,0,0,0,101,0,0,0,EG
9907,2007,08,06,2007-08-06,19:58:00,3,CO,8,60,56.0,0,0,0.0,0.0,38.47,-102.29,0.0,0.0,0,0,0,0,0,61,0,0,0,EG
4696,2007,08,06,2007-08-06,21:04:00,3,CO,8,29,60.0,0,0,0.0,0.0,39.62,-102.6,0.0,0.0,0,0,0,0,0,125,0,0,0,MG
5236,2007,08,06,2007-08-06,21:20:00,3,CO,8,34,65.0,0,0,0.0,0.0,39.93,-102.3,0.0,0.0,0,0,0,0,0,125,0,0,0,EG
5235,2007,08,06,2007-08-06,21:20:00,3,CO,8,33,65.0,0,0,0.0,0.0,39.92,-102.29,0.0,0.0,0,0,0,0,0,125,0,0,0,EG
5234,2007,08,06,2007-08-06,21:40:00,3,CO,8,32,74.0,0,0,0.001,0.0,40.08,-102.23,0.0,0.0,0,0,0,0,0,125,0,0,0,EG
9924,2007,08,07,2007-08-07,21:29:00,3,CO,8,61,59.0,0,0,0.0,0.0,38.47,-102.29,0.0,0.0,0,0,0,0,0,61,0,0,0,EG
4702,2007,08,07,2007-08-07,22:03:00,3,CO,8,30,51.0,0,0,0.0,0.0,39.32,-102.28,0.0,0.0,0,0,0,0,0,63,0,0,0,MG
5075,2007,08,09,2007-08-09,16:15:00,3,CO,8,31,56.0,0,0,0.0,0.0,40.14,-102.53,0.0,0.0,0,0,0,0,0,125,0,0,0,EG
12179,2007,09,16,2007-09-16,15:23:00,3,CO,8,72,58.0,0,0,0.0,0.0,39.75,-104.41,0.0,0.0,0,0,0,0,0,1,0,0,0,EG
9507,2007,09,16,2007-09-16,17:45:00,3,CO,8,56,55.0,0,0,0.0,0.0,40.12,-102.74,0.0,0.0,0,0,0,0,0,125,0,0,0,MG
12279,2007,09,16,2007-09-16,17:45:00,3,CO,8,77,61.0,0,0,0.0,0.0,40.5,-106.64,0.0,0.0,0,0,0,0,0,57,0,0,0,EG
12156,2007,09,29,2007-09-29,17:52:00,3,CO,8,71,52.0,0,0,0.0,0.0,38.11,-103.58,0.0,0.0,0,0,0,0,0,89,0,0,0,EG
10504,2007,09,29,2007-09-29,19:10:00,3,CO,8,64,56.0,0,0,0.0,0.0,38.82,-102.35,0.0,0.0,0,0,0,0,0,17,0,0,0,EG
10505,2007,09,29,2007-09-29,19:24:00,3,CO,8,65,50.0,0,0,0.0,0.0,39.32,-102.28,0.0,0.0,0,0,0,0,0,63,0,0,0,MG
12248,2007,09,05,2007-09-05,16:25:00,3,CO,8,76,52.0,0,0,0.0,0.0,40.52,-108.02,0.0,0.0,0,0,0,0,0,81,0,0,0,EG
12247,2007,09,05,2007-09-05,17:23:00,3,CO,8,75,56.0,0,0,0.0,0.0,39.99,-108.42,0.0,0.0,0,0,0,0,0,103,0,0,0,MG
12245,2007,09,05,2007-09-05,17:35:00,3,CO,8,73,54.0,0,0,0.0,0.0,40.05,-107.88,40.05,-107.88,0,0,0,0,0,103,0,0,0,EG
9504,2007,09,06,2007-09-06,16:52:00,3,CO,8,55,65.0,0,0,0.005,0.0,39.07,-102.27,0.0,0.0,0,0,0,0,0,63,0,0,0,EG
3063,2008,4,23,2008-04-23,17:17:00,3,CO,8,0,54.0,0,0,0.0,0.0,38.47,-102.29,38.47,-102.29,0,0,0,0,0,61,0,0,0,MG
3066,2008,4,23,2008-04-23,17:49:00,3,CO,8,0,63.0,0,0,0.0,0.0,38.47,-102.29,38.47,-102.29,0,0,0,0,0,61,0,0,0,MG
4359,2008,5,21,2008-05-21,16:45:00,3,CO,8,0,57.0,0,0,0.0,0.0,40.16,-103.21,40.16,-103.21,0,0,0,0,0,121,0,0,0,EG
4360,2008,5,21,2008-05-21,16:47:00,3,CO,8,0,57.0,0,0,0.0,0.0,40.68,-102.84,40.68,-102.84,0,0,0,0,0,75,0,0,0,EG
4361,2008,5,21,2008-05-21,17:30:00,3,CO,8,0,56.0,0,0,0.0,0.0,40.39,-103.47,40.39,-103.47,0,0,0,0,0,87,0,0,0,EG
4362,2008,5,21,2008-05-21,17:40:00,3,CO,8,0,53.0,0,0,0.0,0.0,40.57,-102.82,40.57,-102.82,0,0,0,0,0,75,0,0,0,EG
4363,2008,5,21,2008-05-21,18:00:00,3,CO,8,0,65.0,0,0,0.0,0.0,40.65,-103.21,40.65,-103.21,0,0,0,0,0,75,0,0,0,EG
4364,2008,5,21,2008-05-21,18:30:00,3,CO,8,0,60.0,1,0,0.0,0.0,40.02,-103.5,40.02,-103.5,0,0,0,0,0,87,0,0,0,EG
4365,2008,5,21,2008-05-21,18:30:00,3,CO,8,0,56.0,0,0,0.0,0.0,40.61,-102.12,40.61,-102.12,0,0,0,0,0,95,0,0,0,EG
4366,2008,5,21,2008-05-21,18:30:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.86,-102.8,40.86,-102.8,0,0,0,0,0,75,0,0,0,EG
4369,2008,5,21,2008-05-21,19:00:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.86,-102.8,40.86,-102.8,0,0,0,0,0,75,0,0,0,EG
4372,2008,5,21,2008-05-21,19:35:00,3,CO,8,0,56.0,0,0,0.0,0.0,40.16,-103.21,40.16,-103.21,0,0,0,0,0,121,0,0,0,EG
4375,2008,5,21,2008-05-21,20:16:00,3,CO,8,0,57.0,0,0,0.0,0.0,40.65,-103.21,40.65,-103.21,0,0,0,0,0,75,0,0,0,EG
4377,2008,5,21,2008-05-21,20:55:00,3,CO,8,0,55.0,0,0,0.0,0.0,40.65,-103.21,40.65,-103.21,0,0,0,0,0,75,0,0,0,EG
4380,2008,5,22,2008-05-22,12:30:00,3,CO,8,0,56.0,0,0,0.0,0.0,40.64,-104.92,40.64,-104.92,0,0,0,0,0,123,0,0,0,EG
4383,2008,5,22,2008-05-22,13:15:00,3,CO,8,0,76.0,0,0,0.0,0.0,40.7,-105.0,40.7,-105.0,0,0,0,0,0,69,0,0,0,EG
4441,2008,5,23,2008-05-23,15:40:00,3,CO,8,0,76.0,0,0,0.0,0.0,40.56,-104.45,40.56,-104.45,0,0,0,0,0,123,0,0,0,EG
4442,2008,5,23,2008-05-23,15:55:00,3,CO,8,0,70.0,0,0,0.0,0.0,40.52,-104.67,40.52,-104.67,0,0,0,0,0,123,0,0,0,EG
4770,2008,5,26,2008-05-26,15:53:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.5,-107.52,40.5,-107.52,0,0,0,0,0,81,0,0,0,MG
5584,2008,6,3,2008-06-03,13:55:00,3,CO,8,0,55.0,0,0,0.0,0.0,40.42,-104.63,40.42,-104.63,0,0,0,0,0,123,0,0,0,EG
5594,2008,6,3,2008-06-03,16:28:00,3,CO,8,0,55.0,0,0,0.0,0.0,40.08,-102.23,40.08,-102.23,0,0,0,0,0,125,0,0,0,MG
5599,2008,6,3,2008-06-03,17:07:00,3,CO,8,0,50.0,0,0,0.0,0.0,39.32,-102.28,39.32,-102.28,0,0,0,0,0,63,0,0,0,MG
5982,2008,6,4,2008-06-04,16:35:00,3,CO,8,0,70.0,0,0,0.0,0.0,40.06,-103.21,40.06,-103.21,0,0,0,0,0,121,0,0,0,EG
6011,2008,6,4,2008-06-04,17:30:00,3,CO,8,0,70.0,0,0,0.05,0.0,40.12,-102.72,40.12,-102.72,0,0,0,0,0,125,0,0,0,EG
6013,2008,6,4,2008-06-04,17:33:00,3,CO,8,0,56.0,0,0,0.0,0.0,40.12,-102.73899999999999,40.12,-102.73899999999999,0,0,0,0,0,125,0,0,0,MG
6029,2008,6,4,2008-06-04,18:15:00,3,CO,8,0,74.0,0,0,0.055999999999999994,0.0,40.1868,-102.23,40.1868,-102.23,0,0,0,0,0,125,0,0,0,EG
6038,2008,6,4,2008-06-04,18:51:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.1379,-102.1,40.1379,-102.1,0,0,0,0,0,125,0,0,0,EG
6040,2008,6,4,2008-06-04,18:54:00,3,CO,8,0,65.0,0,0,0.036000000000000004,0.0,40.1345,-102.48,40.1345,-102.48,0,0,0,0,0,125,0,0,0,EG
8650,2008,6,16,2008-06-16,03:50:00,3,CO,8,0,70.0,0,0,0.0,0.0,40.58,-102.15,40.58,-102.15,0,0,0,0,0,95,0,0,0,EG
8651,2008,6,16,2008-06-16,03:50:00,3,CO,8,0,70.0,0,0,0.0,0.0,40.58,-102.3,40.58,-102.3,0,0,0,0,0,95,0,0,0,EG
9124,2008,6,20,2008-06-20,14:09:00,3,CO,8,0,51.0,0,0,0.0,0.0,38.82,-102.53,38.82,-102.53,0,0,0,0,0,17,0,0,0,MG
9752,2008,6,26,2008-06-26,14:23:00,3,CO,8,0,63.0,0,0,0.0,0.0,39.35,-103.82,39.35,-103.82,0,0,0,0,0,39,0,0,0,EG
9831,2008,6,26,2008-06-26,16:41:00,3,CO,8,0,51.0,0,0,0.0,0.0,39.32,-102.28,39.32,-102.28,0,0,0,0,0,63,0,0,0,MG
10711,2008,7,1,2008-07-01,17:44:00,3,CO,8,0,52.0,0,0,0.0,0.0,39.88,-102.13,39.88,-102.13,0,0,0,0,0,125,0,0,0,EG
10787,2008,7,2,2008-07-02,15:35:00,3,CO,8,0,55.0,0,0,0.0,0.0,40.45,-105.02,40.45,-105.02,0,0,0,0,0,69,0,0,0,MG
10840,2008,7,2,2008-07-02,18:35:00,3,CO,8,0,72.0,0,0,0.0,0.0,40.26,-103.69,40.26,-103.69,0,0,0,0,0,87,0,0,0,MG
10841,2008,7,2,2008-07-02,18:40:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.26,-103.63,40.26,-103.63,0,0,0,0,0,87,0,0,0,EG
10866,2008,7,3,2008-07-03,15:28:00,3,CO,8,0,67.0,0,0,0.0,0.0,37.15,-107.75,37.15,-107.75,0,0,0,0,0,67,0,0,0,MG
11163,2008,7,6,2008-07-06,17:50:00,3,CO,8,0,60.0,0,0,0.0,0.0,39.0092,-103.13,39.0092,-103.13,0,0,0,0,0,17,0,0,0,EG
11167,2008,7,6,2008-07-06,18:35:00,3,CO,8,0,51.0,0,0,0.0,0.0,39.32,-102.28,39.32,-102.28,0,0,0,0,0,63,0,0,0,MG
12143,2008,7,14,2008-07-14,15:50:00,3,CO,8,0,60.0,0,0,0.005,0.0,40.92,-102.17,40.92,-102.17,0,0,0,0,0,115,0,0,0,EG
12301,2008,7,17,2008-07-17,16:09:00,3,CO,8,0,52.0,0,0,0.0,0.0,39.45,-103.27,39.45,-103.27,0,0,0,0,0,73,0,0,0,EG
12382,2008,7,18,2008-07-18,16:56:00,3,CO,8,0,52.0,0,0,0.0,0.0,38.22,-104.1,38.22,-104.1,0,0,0,0,0,101,0,0,0,EG
14261,2008,7,28,2008-07-28,19:40:00,3,CO,8,0,52.0,0,0,0.0,0.0,39.0129,-102.47,39.0129,-102.47,0,0,0,0,0,63,0,0,0,EG
14744,2008,8,2,2008-08-02,11:55:00,3,CO,8,0,52.0,0,0,0.0,0.0,39.7245,-104.947,39.7245,-104.947,0,0,0,0,0,31,0,0,0,EG
14745,2008,8,2,2008-08-02,12:00:00,3,CO,8,0,52.0,0,0,0.0,0.0,39.73,-104.96,39.73,-104.96,0,0,0,0,0,31,0,0,0,EG
14912,2008,8,2,2008-08-02,18:50:00,3,CO,8,0,58.0,0,0,0.0,0.0,39.57,-104.83,39.57,-104.83,0,0,0,0,0,5,0,0,0,MG
15138,2008,8,3,2008-08-03,17:57:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.16,-103.21,40.16,-103.21,0,0,0,0,0,121,0,0,0,EG
15139,2008,8,3,2008-08-03,18:00:00,3,CO,8,0,60.0,0,0,0.005,0.0,40.2088,-103.323,40.2088,-103.323,0,0,0,0,0,121,0,0,0,EG
15141,2008,8,3,2008-08-03,18:08:00,3,CO,8,0,70.0,0,0,0.0,0.0,40.07,-103.33,40.07,-103.33,0,0,0,0,0,121,0,0,0,EG
15145,2008,8,3,2008-08-03,18:33:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.96,-103.11,40.96,-103.11,0,0,0,0,0,75,0,0,0,EG
15147,2008,8,3,2008-08-03,18:45:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.96,-103.11,40.96,-103.11,0,0,0,0,0,75,0,0,0,EG
15194,2008,8,4,2008-08-04,17:00:00,3,CO,8,0,70.0,0,0,0.009000000000000001,0.0,39.5541,-102.134,39.5541,-102.134,0,0,0,0,0,63,0,0,0,EG
15421,2008,8,5,2008-08-05,18:42:00,3,CO,8,0,56.0,0,0,0.0,0.0,40.87,-104.23,40.87,-104.23,0,0,0,0,0,123,0,0,0,EG
15494,2008,8,6,2008-08-06,17:15:00,3,CO,8,0,56.0,0,0,0.0,0.0,38.8916,-103.09200000000001,38.8916,-103.09200000000001,0,0,0,0,0,17,0,0,0,EG
15512,2008,8,6,2008-08-06,21:00:00,3,CO,8,0,65.0,0,0,0.002,0.0,39.93,-102.39299999999999,39.93,-102.39299999999999,0,0,0,0,0,125,0,0,0,EG
15757,2008,8,8,2008-08-08,16:59:00,3,CO,8,0,50.0,0,0,0.0,0.0,38.8039,-107.81200000000001,38.8039,-107.81200000000001,0,0,0,0,0,29,0,0,0,MG
15762,2008,8,8,2008-08-08,18:48:00,3,CO,8,0,61.0,0,0,0.0,0.0,40.54,-103.87,40.54,-103.87,0,0,0,0,0,123,0,0,0,EG
15763,2008,8,8,2008-08-08,18:48:00,3,CO,8,0,59.0,0,0,0.006,0.0,39.0553,-108.554,39.0691,-108.559,0,0,0,0,0,77,0,0,0,MG
15863,2008,8,11,2008-08-11,18:20:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.08,-102.23,40.08,-102.23,0,0,0,0,0,125,0,0,0,EG
15865,2008,8,11,2008-08-11,19:32:00,3,CO,8,0,56.0,0,0,0.0,0.0,39.32,-102.28,39.32,-102.28,0,0,0,0,0,63,0,0,0,MG
15881,2008,8,12,2008-08-12,18:52:00,3,CO,8,0,60.0,0,0,0.0,0.0,37.6919,-102.771,37.6919,-102.771,0,0,0,0,0,9,0,0,0,EG
15882,2008,8,12,2008-08-12,19:25:00,3,CO,8,0,83.0,0,0,0.05,0.0,37.4586,-102.618,37.4586,-102.618,0,0,0,0,0,9,0,0,0,EG
15918,2008,8,13,2008-08-13,15:45:00,3,CO,8,0,51.0,0,0,0.0,0.0,40.56,-105.14,40.56,-105.14,0,0,0,0,0,69,0,0,0,MG
15919,2008,8,13,2008-08-13,15:45:00,3,CO,8,0,51.0,0,0,0.0,0.0,40.56,-105.14,40.56,-105.14,0,0,0,0,0,69,0,0,0,MG
15926,2008,8,13,2008-08-13,18:38:00,3,CO,8,0,58.0,0,0,0.0,0.0,40.16,-103.21,40.16,-103.21,0,0,0,0,0,121,0,0,0,MG
15973,2008,8,14,2008-08-14,16:48:00,3,CO,8,0,56.0,0,0,0.0,0.0,40.6,-105.07,40.6,-105.07,0,0,0,0,0,69,0,0,0,EG
16162,2008,8,25,2008-08-25,21:29:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.29,-102.96,40.29,-102.96,0,0,0,0,0,121,0,0,0,EG
16483,2008,10,21,2008-10-21,18:18:00,3,CO,8,0,52.0,0,0,0.0,0.0,38.63,-103.39,38.63,-103.39,0,0,0,0,0,73,0,0,0,EG
16484,2008,10,21,2008-10-21,18:30:00,3,CO,8,0,56.0,0,0,0.0,0.0,38.9068,-103.0,38.9068,-103.0,0,0,0,0,0,17,0,0,0,EG
16485,2008,10,21,2008-10-21,19:12:00,3,CO,8,0,52.0,0,0,0.0,0.0,38.48,-102.78,38.48,-102.78,0,0,0,0,0,61,0,0,0,EG
16757,2008,12,26,2008-12-26,01:35:00,3,CO,8,0,55.0,0,0,0.0,0.0,39.2916,-108.963,39.2916,-108.963,0,0,0,0,0,77,0,0,0,MG
60,2009,01,26,2009-01-26,12:19:00,3,CO,8,0,51.0,0,0,0.0,0.0,39.2712,-108.936,39.2712,-108.936,0,0,0,0,0,77,0,0,0,MG
1827,2009,04,15,2009-04-15,17:03:00,3,CO,8,0,62.0,0,0,0.0,0.0,40.12,-102.739,40.12,-102.739,0,0,0,0,0,125,0,0,0,MG
3530,2009,05,28,2009-05-28,19:00:00,3,CO,8,0,56.0,0,0,0.0005,0.0,39.08,-108.45,39.08,-108.45,0,0,0,0,0,77,0,0,0,EG
3611,2009,05,30,2009-05-30,20:53:00,3,CO,8,0,51.0,0,0,0.0,0.0,39.62,-102.487,39.62,-102.487,0,0,0,0,0,125,0,0,0,MG
4724,2009,06,11,2009-06-11,17:38:00,3,CO,8,0,50.0,0,0,0.0,0.0,39.2712,-108.936,39.2712,-108.936,0,0,0,0,0,77,0,0,0,MG
4748,2009,06,11,2009-06-11,18:48:00,3,CO,8,0,64.0,0,0,0.0,0.0,37.98,-103.54,37.98,-103.54,0,0,0,0,0,89,0,0,0,MG
5029,2009,06,12,2009-06-12,18:30:00,3,CO,8,0,56.0,0,0,0.0,0.0,38.7398,-102.957,38.7398,-102.957,0,0,0,0,0,17,0,0,0,EG
5137,2009,06,13,2009-06-13,18:20:00,3,CO,8,0,70.0,0,0,0.03,0.0,37.28,-102.61,37.28,-102.483,0,0,0,0,0,9,0,0,0,EG
5280,2009,06,14,2009-06-14,15:36:00,3,CO,8,0,50.0,0,0,0.0,0.0,39.87,-104.67,39.87,-104.67,0,0,0,0,0,31,0,0,0,EG
5302,2009,06,14,2009-06-14,17:58:00,3,CO,8,0,52.0,0,0,0.0,0.0,39.13,-103.58,39.13,-103.58,0,0,0,0,0,73,0,0,0,EG
5303,2009,06,14,2009-06-14,18:06:00,3,CO,8,0,54.0,0,0,0.0,0.0,39.67,-102.85,39.67,-102.85,0,0,0,0,0,121,0,0,0,EG
5323,2009,06,15,2009-06-15,13:45:00,3,CO,8,0,52.0,1,0,0.02,0.0,40.02,-105.27,40.02,-105.27,0,0,0,0,0,13,0,0,0,EG
5964,2009,06,17,2009-06-17,21:53:00,3,CO,8,0,51.0,0,0,0.0,0.0,39.2712,-108.936,39.2712,-108.936,0,0,0,0,0,77,0,0,0,MG
7030,2009,06,23,2009-06-23,18:45:00,3,CO,8,0,60.0,0,0,0.0,0.0,40.25,-103.8,40.25,-103.62,0,0,0,0,0,87,0,0,0,EG
7039,2009,06,23,2009-06-23,20:05:00,3,CO,8,0,50.0,0,0,0.0,0.0,40.64,-102.55,40.64,-102.55,0,0,0,0,0,95,0,0,0,EG
7040,2009,06,23,2009-06-23,20:06:00,3,CO,8,0,60.0,0,0,0.0,0.0,40.65,-102.88,40.65,-102.88,0,0,0,0,0,75,0,0,0,EG
7042,2009,06,23,2009-06-23,20:15:00,3,CO,8,0,70.0,2,1,0.075,0.0,40.86,-102.72,40.86,-102.72,0,0,0,0,0,75,0,0,0,EG
7046,2009,06,23,2009-06-23,20:16:00,3,CO,8,0,56.0,0,0,0.0,0.0,40.86,-102.8,40.86,-102.8,0,0,0,0,0,75,0,0,0,EG
7047,2009,06,23,2009-06-23,20:17:00,3,CO,8,0,70.0,2,1,0.0,0.0,40.86,-102.74,40.86,-102.74,0,0,0,0,0,75,0,0,0,EG
7053,2009,06,23,2009-06-23,21:00:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.96,-102.53,40.96,-102.53,0,0,0,0,0,115,0,0,0,EG
7057,2009,06,23,2009-06-23,21:30:00,3,CO,8,0,60.0,0,0,0.0,0.0,40.65,-102.74,40.65,-102.74,0,0,0,0,0,75,0,0,0,EG
7258,2009,06,25,2009-06-25,19:52:00,3,CO,8,0,61.0,0,0,0.0,0.0,40.35,-102.8,40.35,-102.8,0,0,0,0,0,121,0,0,0,EG
7313,2009,06,26,2009-06-26,14:11:00,3,CO,8,0,59.0,0,0,0.0,0.0,40.35,-105.21,40.35,-105.21,0,0,0,0,0,69,0,0,0,EG
7314,2009,06,26,2009-06-26,14:15:00,3,CO,8,0,52.0,0,0,0.025,0.0,40.45,-105.02,40.45,-105.02,0,0,0,0,0,69,0,0,0,EG
7336,2009,06,26,2009-06-26,14:40:00,3,CO,8,0,51.0,1,0,0.0,0.0,38.83,-104.82,38.83,-104.82,0,0,0,0,0,41,0,0,0,EG
7337,2009,06,26,2009-06-26,14:43:00,3,CO,8,0,51.0,0,0,0.0,0.0,39.89,-105.2,39.89,-105.2,0,0,0,0,0,59,0,0,0,EG
7347,2009,06,26,2009-06-26,14:53:00,3,CO,8,0,56.0,0,0,0.0,0.0,39.82,-105.14,39.82,-105.14,0,0,0,0,0,59,0,0,0,EG
7348,2009,06,26,2009-06-26,15:00:00,3,CO,8,0,52.0,0,0,0.0,0.0,39.58,-104.73,39.58,-104.73,0,0,0,0,0,5,0,0,0,EG
7349,2009,06,26,2009-06-26,15:00:00,3,CO,8,0,56.0,0,0,0.0,0.0,39.56,-104.7,39.56,-104.7,0,0,0,0,0,35,0,0,0,EG
7360,2009,06,26,2009-06-26,15:18:00,3,CO,8,0,59.0,0,0,0.0,0.0,39.87,-104.67,39.87,-104.67,0,0,0,0,0,31,0,0,0,EG
7366,2009,06,26,2009-06-26,15:30:00,3,CO,8,0,61.0,0,0,0.1,0.0,40.23,-103.975,40.23,-103.975,0,0,0,0,0,87,0,0,0,EG
7369,2009,06,26,2009-06-26,15:40:00,3,CO,8,0,66.0,0,0,0.0,0.0,40.91,-103.83,40.91,-103.83,0,0,0,0,0,123,0,0,0,EG
7380,2009,06,26,2009-06-26,16:00:00,3,CO,8,0,59.0,0,0,0.02,0.0,39.87,-104.67,39.87,-104.67,0,0,0,0,0,31,0,0,0,MG
7381,2009,06,26,2009-06-26,16:00:00,3,CO,8,0,52.0,0,0,0.0,0.0,39.9,-104.06,39.9,-104.06,0,0,0,0,0,1,0,0,0,EG
7389,2009,06,26,2009-06-26,16:10:00,3,CO,8,0,70.0,0,0,0.0,0.0,40.09,-104.04,40.09,-104.04,0,0,0,0,0,87,0,0,0,EG
7404,2009,06,26,2009-06-26,16:53:00,3,CO,8,0,67.0,0,0,0.0,0.0,40.16,-103.21,40.16,-103.21,0,0,0,0,0,121,0,0,0,EG
7406,2009,06,26,2009-06-26,16:57:00,3,CO,8,0,52.0,0,0,0.0,0.0,39.78,-103.03,39.78,-103.03,0,0,0,0,0,121,0,0,0,EG
7414,2009,06,26,2009-06-26,17:19:00,3,CO,8,0,57.0,0,0,0.0,0.0,40.1207,-102.756,40.1207,-102.756,0,0,0,0,0,125,0,0,0,MG
7416,2009,06,26,2009-06-26,17:20:00,3,CO,8,0,61.0,0,0,0.002,0.0,40.12,-102.72,40.12,-102.72,0,0,0,0,0,125,0,0,0,MG
7417,2009,06,26,2009-06-26,17:21:00,3,CO,8,0,60.0,0,0,0.0,0.0,40.15,-102.96,40.15,-102.96,0,0,0,0,0,121,0,0,0,EG
7433,2009,06,26,2009-06-26,17:53:00,3,CO,8,0,61.0,0,0,0.005,0.0,40.1046,-102.297,40.1046,-102.297,0,0,0,0,0,125,0,0,0,EG
7437,2009,06,26,2009-06-26,18:01:00,3,CO,8,0,52.0,0,0,0.0,0.0,40.3534,-102.08,40.3534,-102.08,0,0,0,0,0,125,0,0,0,EG
7624,2009,06,28,2009-06-28,15:00:00,3,CO,8,0,51.0,0,0,0.0,0.0,39.01,-105.05,39.01,-105.05,0,0,0,0,0,119,0,0,0,EG
3683,2009,06,01,2009-06-01,18:10:00,3,CO,8,0,57.0,0,0,0.0,0.0,38.8903,-102.716,38.8903,-102.716,0,0,0,0,0,17,0,0,0,MG
